GO:0140318	molecular_function	protein transporter activity
GO:0140110	molecular_function	transcription regulator activity
GO:0046905	molecular_function	15-cis-phytoene synthase activity
GO:0046914	molecular_function	transition metal ion binding
GO:0009927	molecular_function	histidine phosphotransfer kinase activity
GO:0009977	molecular_function	proton motive force dependent protein transmembrane transporter activity
GO:0046857	molecular_function	oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor
GO:0022884	molecular_function	macromolecule transmembrane transporter activity
GO:0022890	molecular_function	inorganic cation transmembrane transporter activity
GO:0046872	molecular_function	metal ion binding
GO:0009899	molecular_function	ent-kaurene synthase activity
GO:0022857	molecular_function	transmembrane transporter activity
GO:0022853	molecular_function	active monoatomic ion transmembrane transporter activity
GO:0140098	molecular_function	catalytic activity, acting on RNA
GO:0140096	molecular_function	catalytic activity, acting on a protein
GO:0046982	molecular_function	protein heterodimerization activity
GO:0046983	molecular_function	protein dimerization activity
GO:0071949	molecular_function	FAD binding
GO:0000156	molecular_function	phosphorelay response regulator activity
GO:0044183	molecular_function	protein folding chaperone
