GOID,ONTOLOGY,TERM,LINK
GO:0043546,molecular_function,molybdopterin cofactor binding,http://purl.obolibrary.org/obo/GO_0043546
GO:0043565,molecular_function,sequence-specific DNA binding,http://purl.obolibrary.org/obo/GO_0043565
GO:0004106,molecular_function,chorismate mutase activity,http://purl.obolibrary.org/obo/GO_0004106
GO:0018488,molecular_function,aryl-aldehyde oxidase activity,http://purl.obolibrary.org/obo/GO_0018488
GO:0004417,molecular_function,hydroxyethylthiazole kinase activity,http://purl.obolibrary.org/obo/GO_0004417
GO:0004462,molecular_function,lactoylglutathione lyase activity,http://purl.obolibrary.org/obo/GO_0004462
GO:0016491,molecular_function,oxidoreductase activity,http://purl.obolibrary.org/obo/GO_0016491
GO:0004497,molecular_function,monooxygenase activity,http://purl.obolibrary.org/obo/GO_0004497
GO:0016462,molecular_function,pyrophosphatase activity,http://purl.obolibrary.org/obo/GO_0016462
GO:1905538,molecular_function,polysome binding,http://purl.obolibrary.org/obo/GO_1905538
GO:0016903,molecular_function,"oxidoreductase activity, acting on the aldehyde or oxo group of donors",http://purl.obolibrary.org/obo/GO_0016903
GO:0016645,molecular_function,"oxidoreductase activity, acting on the CH-NH group of donors",http://purl.obolibrary.org/obo/GO_0016645
GO:0016647,molecular_function,"oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor",http://purl.obolibrary.org/obo/GO_0016647
GO:0004659,molecular_function,prenyltransferase activity,http://purl.obolibrary.org/obo/GO_0004659
GO:0016651,molecular_function,"oxidoreductase activity, acting on NAD(P)H",http://purl.obolibrary.org/obo/GO_0016651
GO:0016653,molecular_function,"oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor",http://purl.obolibrary.org/obo/GO_0016653
GO:0004672,molecular_function,protein kinase activity,http://purl.obolibrary.org/obo/GO_0004672
GO:0004673,molecular_function,protein histidine kinase activity,http://purl.obolibrary.org/obo/GO_0004673
GO:0016623,molecular_function,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, oxygen as acceptor",http://purl.obolibrary.org/obo/GO_0016623
GO:0016624,molecular_function,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor",http://purl.obolibrary.org/obo/GO_0016624
GO:0016627,molecular_function,"oxidoreductase activity, acting on the CH-CH group of donors",http://purl.obolibrary.org/obo/GO_0016627
GO:0016628,molecular_function,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",http://purl.obolibrary.org/obo/GO_0016628
GO:0016614,molecular_function,"oxidoreductase activity, acting on CH-OH group of donors",http://purl.obolibrary.org/obo/GO_0016614
GO:0016615,molecular_function,malate dehydrogenase activity,http://purl.obolibrary.org/obo/GO_0016615
GO:0016616,molecular_function,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",http://purl.obolibrary.org/obo/GO_0016616
GO:0016620,molecular_function,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",http://purl.obolibrary.org/obo/GO_0016620
GO:0016679,molecular_function,"oxidoreductase activity, acting on diphenols and related substances as donors",http://purl.obolibrary.org/obo/GO_0016679
GO:0016684,molecular_function,"oxidoreductase activity, acting on peroxide as acceptor",http://purl.obolibrary.org/obo/GO_0016684
GO:0016667,molecular_function,"oxidoreductase activity, acting on a sulfur group of donors",http://purl.obolibrary.org/obo/GO_0016667
GO:0016668,molecular_function,"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor",http://purl.obolibrary.org/obo/GO_0016668
GO:0016673,molecular_function,"oxidoreductase activity, acting on a sulfur group of donors, iron-sulfur protein as acceptor",http://purl.obolibrary.org/obo/GO_0016673
GO:0016661,molecular_function,"oxidoreductase activity, acting on other nitrogenous compounds as donors",http://purl.obolibrary.org/obo/GO_0016661
GO:0038023,molecular_function,signaling receptor activity,http://purl.obolibrary.org/obo/GO_0038023
GO:0004340,molecular_function,glucokinase activity,http://purl.obolibrary.org/obo/GO_0004340
GO:0004337,molecular_function,geranyltranstransferase activity,http://purl.obolibrary.org/obo/GO_0004337
GO:0004357,molecular_function,glutamate-cysteine ligase activity,http://purl.obolibrary.org/obo/GO_0004357
GO:0004332,molecular_function,fructose-bisphosphate aldolase activity,http://purl.obolibrary.org/obo/GO_0004332
GO:0016301,molecular_function,kinase activity,http://purl.obolibrary.org/obo/GO_0016301
GO:0004396,molecular_function,hexokinase activity,http://purl.obolibrary.org/obo/GO_0004396
GO:0004362,molecular_function,glutathione-disulfide reductase (NADP) activity,http://purl.obolibrary.org/obo/GO_0004362
GO:0004364,molecular_function,glutathione transferase activity,http://purl.obolibrary.org/obo/GO_0004364
GO:0004363,molecular_function,glutathione synthase activity,http://purl.obolibrary.org/obo/GO_0004363
GO:0016162,molecular_function,"cellulose 1,4-beta-cellobiosidase activity",http://purl.obolibrary.org/obo/GO_0016162
GO:0016165,molecular_function,linoleate 13S-lipoxygenase activity,http://purl.obolibrary.org/obo/GO_0016165
GO:0004096,molecular_function,catalase activity,http://purl.obolibrary.org/obo/GO_0004096
GO:0031420,molecular_function,alkali metal ion binding,http://purl.obolibrary.org/obo/GO_0031420
GO:0031402,molecular_function,sodium ion binding,http://purl.obolibrary.org/obo/GO_0031402
GO:0051536,molecular_function,iron-sulfur cluster binding,http://purl.obolibrary.org/obo/GO_0051536
GO:0051537,molecular_function,"2 iron, 2 sulfur cluster binding",http://purl.obolibrary.org/obo/GO_0051537
GO:0051540,molecular_function,metal cluster binding,http://purl.obolibrary.org/obo/GO_0051540
GO:0004611,molecular_function,phosphoenolpyruvate carboxykinase activity,http://purl.obolibrary.org/obo/GO_0004611
GO:0004614,molecular_function,phosphoglucomutase activity,http://purl.obolibrary.org/obo/GO_0004614
GO:0004601,molecular_function,peroxidase activity,http://purl.obolibrary.org/obo/GO_0004601
GO:0004602,molecular_function,glutathione peroxidase activity,http://purl.obolibrary.org/obo/GO_0004602
GO:0016767,molecular_function,geranylgeranyl-diphosphate geranylgeranyltransferase activity,http://purl.obolibrary.org/obo/GO_0016767
GO:0004784,molecular_function,superoxide dismutase activity,http://purl.obolibrary.org/obo/GO_0004784
GO:0016772,molecular_function,"transferase activity, transferring phosphorus-containing groups",http://purl.obolibrary.org/obo/GO_0016772
GO:0016773,molecular_function,"phosphotransferase activity, alcohol group as acceptor",http://purl.obolibrary.org/obo/GO_0016773
GO:0016775,molecular_function,"phosphotransferase activity, nitrogenous group as acceptor",http://purl.obolibrary.org/obo/GO_0016775
GO:0016776,molecular_function,"phosphotransferase activity, phosphate group as acceptor",http://purl.obolibrary.org/obo/GO_0016776
GO:0016755,molecular_function,aminoacyltransferase activity,http://purl.obolibrary.org/obo/GO_0016755
GO:0016757,molecular_function,glycosyltransferase activity,http://purl.obolibrary.org/obo/GO_0016757
GO:0016758,molecular_function,hexosyltransferase activity,http://purl.obolibrary.org/obo/GO_0016758
GO:0004791,molecular_function,thioredoxin-disulfide reductase (NADP) activity,http://purl.obolibrary.org/obo/GO_0004791
GO:0016765,molecular_function,"transferase activity, transferring alkyl or aryl (other than methyl) groups",http://purl.obolibrary.org/obo/GO_0016765
GO:0016744,molecular_function,transketolase or transaldolase activity,http://purl.obolibrary.org/obo/GO_0016744
GO:0016746,molecular_function,acyltransferase activity,http://purl.obolibrary.org/obo/GO_0016746
GO:0016740,molecular_function,transferase activity,http://purl.obolibrary.org/obo/GO_0016740
GO:0016741,molecular_function,"transferase activity, transferring one-carbon groups",http://purl.obolibrary.org/obo/GO_0016741
GO:0016799,molecular_function,"hydrolase activity, hydrolyzing N-glycosyl compounds",http://purl.obolibrary.org/obo/GO_0016799
GO:0016788,molecular_function,"hydrolase activity, acting on ester bonds",http://purl.obolibrary.org/obo/GO_0016788
GO:0016791,molecular_function,phosphatase activity,http://purl.obolibrary.org/obo/GO_0016791
GO:0016798,molecular_function,"hydrolase activity, acting on glycosyl bonds",http://purl.obolibrary.org/obo/GO_0016798
GO:0016787,molecular_function,hydrolase activity,http://purl.obolibrary.org/obo/GO_0016787
GO:0051117,molecular_function,ATPase binding,http://purl.obolibrary.org/obo/GO_0051117
GO:0051087,molecular_function,protein-folding chaperone binding,http://purl.obolibrary.org/obo/GO_0051087
GO:0004740,molecular_function,pyruvate dehydrogenase (acetyl-transferring) kinase activity,http://purl.obolibrary.org/obo/GO_0004740
GO:0004739,molecular_function,pyruvate dehydrogenase (acetyl-transferring) activity,http://purl.obolibrary.org/obo/GO_0004739
GO:0004738,molecular_function,pyruvate dehydrogenase activity,http://purl.obolibrary.org/obo/GO_0004738
GO:0016721,molecular_function,"oxidoreductase activity, acting on superoxide radicals as acceptor",http://purl.obolibrary.org/obo/GO_0016721
GO:0016701,molecular_function,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen",http://purl.obolibrary.org/obo/GO_0016701
GO:0016702,molecular_function,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",http://purl.obolibrary.org/obo/GO_0016702
GO:0016705,molecular_function,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",http://purl.obolibrary.org/obo/GO_0016705
GO:0016706,molecular_function,2-oxoglutarate-dependent dioxygenase activity,http://purl.obolibrary.org/obo/GO_0016706
GO:0016709,molecular_function,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",http://purl.obolibrary.org/obo/GO_0016709
GO:0036094,molecular_function,small molecule binding,http://purl.obolibrary.org/obo/GO_0036094
GO:0047107,molecular_function,gamma-guanidinobutyraldehyde dehydrogenase activity,http://purl.obolibrary.org/obo/GO_0047107
GO:0047105,molecular_function,4-trimethylammoniobutyraldehyde dehydrogenase activity,http://purl.obolibrary.org/obo/GO_0047105
GO:0047134,molecular_function,protein-disulfide reductase (NAD(P)) activity,http://purl.obolibrary.org/obo/GO_0047134
GO:1901265,molecular_function,nucleoside phosphate binding,http://purl.obolibrary.org/obo/GO_1901265
GO:0098772,molecular_function,molecular function regulator activity,http://purl.obolibrary.org/obo/GO_0098772
GO:0001786,molecular_function,phosphatidylserine binding,http://purl.obolibrary.org/obo/GO_0001786
GO:0016879,molecular_function,"ligase activity, forming carbon-nitrogen bonds",http://purl.obolibrary.org/obo/GO_0016879
GO:0016881,molecular_function,acid-amino acid ligase activity,http://purl.obolibrary.org/obo/GO_0016881
GO:0016866,molecular_function,intramolecular transferase activity,http://purl.obolibrary.org/obo/GO_0016866
GO:0016868,molecular_function,intramolecular phosphotransferase activity,http://purl.obolibrary.org/obo/GO_0016868
GO:0016874,molecular_function,ligase activity,http://purl.obolibrary.org/obo/GO_0016874
GO:0016859,molecular_function,cis-trans isomerase activity,http://purl.obolibrary.org/obo/GO_0016859
GO:0004888,molecular_function,transmembrane signaling receptor activity,http://purl.obolibrary.org/obo/GO_0004888
GO:0051213,molecular_function,dioxygenase activity,http://purl.obolibrary.org/obo/GO_0051213
GO:0004802,molecular_function,transketolase activity,http://purl.obolibrary.org/obo/GO_0004802
GO:0004805,molecular_function,trehalose-phosphatase activity,http://purl.obolibrary.org/obo/GO_0004805
GO:0016846,molecular_function,carbon-sulfur lyase activity,http://purl.obolibrary.org/obo/GO_0016846
GO:0004857,molecular_function,enzyme inhibitor activity,http://purl.obolibrary.org/obo/GO_0004857
GO:0016853,molecular_function,isomerase activity,http://purl.obolibrary.org/obo/GO_0016853
GO:0016832,molecular_function,aldehyde-lyase activity,http://purl.obolibrary.org/obo/GO_0016832
GO:0016835,molecular_function,carbon-oxygen lyase activity,http://purl.obolibrary.org/obo/GO_0016835
GO:0016838,molecular_function,"carbon-oxygen lyase activity, acting on phosphates",http://purl.obolibrary.org/obo/GO_0016838
GO:0016840,molecular_function,carbon-nitrogen lyase activity,http://purl.obolibrary.org/obo/GO_0016840
GO:0016841,molecular_function,ammonia-lyase activity,http://purl.obolibrary.org/obo/GO_0016841
GO:0016829,molecular_function,lyase activity,http://purl.obolibrary.org/obo/GO_0016829
GO:0016830,molecular_function,carbon-carbon lyase activity,http://purl.obolibrary.org/obo/GO_0016830
GO:0016831,molecular_function,carboxy-lyase activity,http://purl.obolibrary.org/obo/GO_0016831
GO:0016817,molecular_function,"hydrolase activity, acting on acid anhydrides",http://purl.obolibrary.org/obo/GO_0016817
GO:0016818,molecular_function,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",http://purl.obolibrary.org/obo/GO_0016818
GO:0004842,molecular_function,ubiquitin-protein transferase activity,http://purl.obolibrary.org/obo/GO_0004842
GO:0051765,molecular_function,inositol tetrakisphosphate kinase activity,http://purl.obolibrary.org/obo/GO_0051765
GO:0051766,molecular_function,inositol trisphosphate kinase activity,http://purl.obolibrary.org/obo/GO_0051766
GO:0000166,molecular_function,nucleotide binding,http://purl.obolibrary.org/obo/GO_0000166
GO:0043167,molecular_function,ion binding,http://purl.obolibrary.org/obo/GO_0043167
GO:0043169,molecular_function,cation binding,http://purl.obolibrary.org/obo/GO_0043169
GO:0043168,molecular_function,anion binding,http://purl.obolibrary.org/obo/GO_0043168
GO:0008940,molecular_function,nitrate reductase activity,http://purl.obolibrary.org/obo/GO_0008940
GO:0008964,molecular_function,phosphoenolpyruvate carboxylase activity,http://purl.obolibrary.org/obo/GO_0008964
GO:0004540,molecular_function,RNA nuclease activity,http://purl.obolibrary.org/obo/GO_0004540
GO:0004550,molecular_function,nucleoside diphosphate kinase activity,http://purl.obolibrary.org/obo/GO_0004550
GO:0004553,molecular_function,"hydrolase activity, hydrolyzing O-glycosyl compounds",http://purl.obolibrary.org/obo/GO_0004553
GO:0004518,molecular_function,nuclease activity,http://purl.obolibrary.org/obo/GO_0004518
GO:0004568,molecular_function,chitinase activity,http://purl.obolibrary.org/obo/GO_0004568
GO:0090422,molecular_function,thiamine pyrophosphate transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0090422
GO:0090482,molecular_function,vitamin transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0090482
GO:0016209,molecular_function,antioxidant activity,http://purl.obolibrary.org/obo/GO_0016209
GO:0008308,molecular_function,voltage-gated monoatomic anion channel activity,http://purl.obolibrary.org/obo/GO_0008308
GO:0008234,molecular_function,cysteine-type peptidase activity,http://purl.obolibrary.org/obo/GO_0008234
GO:0008233,molecular_function,peptidase activity,http://purl.obolibrary.org/obo/GO_0008233
GO:0033218,molecular_function,amide binding,http://purl.obolibrary.org/obo/GO_0033218
GO:0008270,molecular_function,zinc ion binding,http://purl.obolibrary.org/obo/GO_0008270
GO:0008289,molecular_function,lipid binding,http://purl.obolibrary.org/obo/GO_0008289
GO:1901702,molecular_function,salt transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_1901702
GO:1901682,molecular_function,sulfur compound transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_1901682
GO:0047526,molecular_function,2'-hydroxyisoflavone reductase activity,http://purl.obolibrary.org/obo/GO_0047526
GO:1901611,molecular_function,phosphatidylglycerol binding,http://purl.obolibrary.org/obo/GO_1901611
GO:0070064,molecular_function,proline-rich region binding,http://purl.obolibrary.org/obo/GO_0070064
GO:0008802,molecular_function,betaine-aldehyde dehydrogenase activity,http://purl.obolibrary.org/obo/GO_0008802
GO:0008865,molecular_function,fructokinase activity,http://purl.obolibrary.org/obo/GO_0008865
GO:0008843,molecular_function,endochitinase activity,http://purl.obolibrary.org/obo/GO_0008843
GO:0102145,molecular_function,(3R)-(E)-nerolidol synthase activity,http://purl.obolibrary.org/obo/GO_0102145
GO:0047325,molecular_function,inositol tetrakisphosphate 1-kinase activity,http://purl.obolibrary.org/obo/GO_0047325
GO:1901363,molecular_function,heterocyclic compound binding,http://purl.obolibrary.org/obo/GO_1901363
GO:0050502,molecular_function,cis-zeatin O-beta-D-glucosyltransferase activity,http://purl.obolibrary.org/obo/GO_0050502
GO:0050661,molecular_function,NADP binding,http://purl.obolibrary.org/obo/GO_0050661
GO:0050660,molecular_function,flavin adenine dinucleotide binding,http://purl.obolibrary.org/obo/GO_0050660
GO:0060089,molecular_function,molecular transducer activity,http://purl.obolibrary.org/obo/GO_0060089
GO:0035091,molecular_function,phosphatidylinositol binding,http://purl.obolibrary.org/obo/GO_0035091
GO:0035251,molecular_function,UDP-glucosyltransferase activity,http://purl.obolibrary.org/obo/GO_0035251
GO:0098847,molecular_function,sequence-specific single stranded DNA binding,http://purl.obolibrary.org/obo/GO_0098847
GO:0047243,molecular_function,flavanone 7-O-beta-glucosyltransferase activity,http://purl.obolibrary.org/obo/GO_0047243
GO:0047254,molecular_function,"2,4-dihydroxy-7-methoxy-2H-1,4-benzoxazin-3(4H)-one 2-D-glucosyltransferase activity",http://purl.obolibrary.org/obo/GO_0047254
GO:0070402,molecular_function,NADPH binding,http://purl.obolibrary.org/obo/GO_0070402
GO:0008121,molecular_function,ubiquinol-cytochrome-c reductase activity,http://purl.obolibrary.org/obo/GO_0008121
GO:0008194,molecular_function,UDP-glycosyltransferase activity,http://purl.obolibrary.org/obo/GO_0008194
GO:0008168,molecular_function,methyltransferase activity,http://purl.obolibrary.org/obo/GO_0008168
GO:0008171,molecular_function,O-methyltransferase activity,http://purl.obolibrary.org/obo/GO_0008171
GO:0035639,molecular_function,purine ribonucleoside triphosphate binding,http://purl.obolibrary.org/obo/GO_0035639
GO:1901505,molecular_function,carbohydrate derivative transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_1901505
GO:0008092,molecular_function,cytoskeletal protein binding,http://purl.obolibrary.org/obo/GO_0008092
GO:0072341,molecular_function,modified amino acid binding,http://purl.obolibrary.org/obo/GO_0072341
GO:1901474,molecular_function,azole transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_1901474
GO:0005253,molecular_function,monoatomic anion channel activity,http://purl.obolibrary.org/obo/GO_0005253
GO:0019899,molecular_function,enzyme binding,http://purl.obolibrary.org/obo/GO_0019899
GO:0042162,molecular_function,telomeric DNA binding,http://purl.obolibrary.org/obo/GO_0042162
GO:0015101,molecular_function,organic cation transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0015101
GO:0008422,molecular_function,beta-glucosidase activity,http://purl.obolibrary.org/obo/GO_0008422
GO:0008320,molecular_function,protein transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0008320
GO:0008324,molecular_function,monoatomic cation transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0008324
GO:0070300,molecular_function,phosphatidic acid binding,http://purl.obolibrary.org/obo/GO_0070300
GO:0008514,molecular_function,organic anion transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0008514
GO:0008509,molecular_function,monoatomic anion transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0008509
GO:0015038,molecular_function,glutathione disulfide oxidoreductase activity,http://purl.obolibrary.org/obo/GO_0015038
GO:0015036,molecular_function,disulfide oxidoreductase activity,http://purl.obolibrary.org/obo/GO_0015036
GO:0015035,molecular_function,protein-disulfide reductase activity,http://purl.obolibrary.org/obo/GO_0015035
GO:0015078,molecular_function,proton transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0015078
GO:0015075,molecular_function,monoatomic ion transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0015075
GO:0042578,molecular_function,phosphoric ester hydrolase activity,http://purl.obolibrary.org/obo/GO_0042578
GO:0015399,molecular_function,primary active transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0015399
GO:1904091,molecular_function,non-ribosomal peptide synthetase activity,http://purl.obolibrary.org/obo/GO_1904091
GO:0015453,molecular_function,oxidoreduction-driven active transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0015453
GO:0050311,molecular_function,sulfite reductase (ferredoxin) activity,http://purl.obolibrary.org/obo/GO_0050311
GO:0050302,molecular_function,indole-3-acetaldehyde oxidase activity,http://purl.obolibrary.org/obo/GO_0050302
GO:0003690,molecular_function,double-stranded DNA binding,http://purl.obolibrary.org/obo/GO_0003690
GO:0003691,molecular_function,double-stranded telomeric DNA binding,http://purl.obolibrary.org/obo/GO_0003691
GO:0003697,molecular_function,single-stranded DNA binding,http://purl.obolibrary.org/obo/GO_0003697
GO:0015651,molecular_function,quaternary ammonium group transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0015651
GO:0003674,molecular_function,molecular_function,http://purl.obolibrary.org/obo/GO_0003674
GO:0003676,molecular_function,nucleic acid binding,http://purl.obolibrary.org/obo/GO_0003676
GO:0003677,molecular_function,DNA binding,http://purl.obolibrary.org/obo/GO_0003677
GO:0001067,molecular_function,transcription regulatory region nucleic acid binding,http://purl.obolibrary.org/obo/GO_0001067
GO:0015605,molecular_function,organophosphate ester transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0015605
GO:0015318,molecular_function,inorganic molecular entity transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0015318
GO:0043295,molecular_function,glutathione binding,http://purl.obolibrary.org/obo/GO_0043295
GO:0045548,molecular_function,phenylalanine ammonia-lyase activity,http://purl.obolibrary.org/obo/GO_0045548
GO:0045551,molecular_function,cinnamyl-alcohol dehydrogenase activity,http://purl.obolibrary.org/obo/GO_0045551
GO:0008757,molecular_function,S-adenosylmethionine-dependent methyltransferase activity,http://purl.obolibrary.org/obo/GO_0008757
GO:0019787,molecular_function,ubiquitin-like protein transferase activity,http://purl.obolibrary.org/obo/GO_0019787
GO:0017113,molecular_function,dihydropyrimidine dehydrogenase (NADP+) activity,http://purl.obolibrary.org/obo/GO_0017113
GO:0017076,molecular_function,purine nucleotide binding,http://purl.obolibrary.org/obo/GO_0017076
GO:0140640,molecular_function,"catalytic activity, acting on a nucleic acid",http://purl.obolibrary.org/obo/GO_0140640
GO:0140678,molecular_function,molecular function inhibitor activity,http://purl.obolibrary.org/obo/GO_0140678
GO:0005244,molecular_function,voltage-gated monoatomic ion channel activity,http://purl.obolibrary.org/obo/GO_0005244
GO:0005215,molecular_function,transporter activity,http://purl.obolibrary.org/obo/GO_0005215
GO:0015234,molecular_function,thiamine transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0015234
GO:0015228,molecular_function,coenzyme A transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0015228
GO:0042802,molecular_function,identical protein binding,http://purl.obolibrary.org/obo/GO_0042802
GO:0042803,molecular_function,protein homodimerization activity,http://purl.obolibrary.org/obo/GO_0042803
GO:0015216,molecular_function,purine nucleotide transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0015216
GO:0015215,molecular_function,nucleotide transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0015215
GO:0015250,molecular_function,water channel activity,http://purl.obolibrary.org/obo/GO_0015250
GO:0015267,molecular_function,channel activity,http://purl.obolibrary.org/obo/GO_0015267
GO:0015291,molecular_function,secondary active transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0015291
GO:0005515,molecular_function,protein binding,http://purl.obolibrary.org/obo/GO_0005515
GO:0005524,molecular_function,ATP binding,http://purl.obolibrary.org/obo/GO_0005524
GO:0005543,molecular_function,phospholipid binding,http://purl.obolibrary.org/obo/GO_0005543
GO:0042562,molecular_function,hormone binding,http://purl.obolibrary.org/obo/GO_0042562
GO:0030554,molecular_function,adenyl nucleotide binding,http://purl.obolibrary.org/obo/GO_0030554
GO:0005346,molecular_function,purine ribonucleotide transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0005346
GO:0005372,molecular_function,water transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0005372
GO:0042277,molecular_function,peptide binding,http://purl.obolibrary.org/obo/GO_0042277
GO:0030234,molecular_function,enzyme regulator activity,http://purl.obolibrary.org/obo/GO_0030234
GO:0044877,molecular_function,protein-containing complex binding,http://purl.obolibrary.org/obo/GO_0044877
GO:0005488,molecular_function,binding,http://purl.obolibrary.org/obo/GO_0005488
GO:0033707,molecular_function,3''-deamino-3''-oxonicotianamine reductase activity,http://purl.obolibrary.org/obo/GO_0033707
GO:0043022,molecular_function,ribosome binding,http://purl.obolibrary.org/obo/GO_0043022
GO:0043021,molecular_function,ribonucleoprotein complex binding,http://purl.obolibrary.org/obo/GO_0043021
GO:0080013,molecular_function,"(E,E)-geranyllinalool synthase activity",http://purl.obolibrary.org/obo/GO_0080013
GO:0043047,molecular_function,single-stranded telomeric DNA binding,http://purl.obolibrary.org/obo/GO_0043047
GO:0003755,molecular_function,peptidyl-prolyl cis-trans isomerase activity,http://purl.obolibrary.org/obo/GO_0003755
GO:0003824,molecular_function,catalytic activity,http://purl.obolibrary.org/obo/GO_0003824
GO:0015928,molecular_function,fucosidase activity,http://purl.obolibrary.org/obo/GO_0015928
GO:0015926,molecular_function,glucosidase activity,http://purl.obolibrary.org/obo/GO_0015926
GO:0015925,molecular_function,galactosidase activity,http://purl.obolibrary.org/obo/GO_0015925
GO:0015923,molecular_function,mannosidase activity,http://purl.obolibrary.org/obo/GO_0015923
GO:0003954,molecular_function,NADH dehydrogenase activity,http://purl.obolibrary.org/obo/GO_0003954
GO:0003959,molecular_function,NADPH dehydrogenase activity,http://purl.obolibrary.org/obo/GO_0003959
GO:0015932,molecular_function,nucleobase-containing compound transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0015932
GO:0050463,molecular_function,nitrate reductase [NAD(P)H] activity,http://purl.obolibrary.org/obo/GO_0050463
GO:0071077,molecular_function,"adenosine 3',5'-bisphosphate transmembrane transporter activity",http://purl.obolibrary.org/obo/GO_0071077
GO:0010011,molecular_function,auxin binding,http://purl.obolibrary.org/obo/GO_0010011
GO:0052726,molecular_function,"inositol-1,3,4-trisphosphate 5-kinase activity",http://purl.obolibrary.org/obo/GO_0052726
GO:0052725,molecular_function,"inositol-1,3,4-trisphosphate 6-kinase activity",http://purl.obolibrary.org/obo/GO_0052725
GO:0003723,molecular_function,RNA binding,http://purl.obolibrary.org/obo/GO_0003723
GO:0003725,molecular_function,double-stranded RNA binding,http://purl.obolibrary.org/obo/GO_0003725
GO:0003727,molecular_function,single-stranded RNA binding,http://purl.obolibrary.org/obo/GO_0003727
GO:0003729,molecular_function,mRNA binding,http://purl.obolibrary.org/obo/GO_0003729
GO:0003700,molecular_function,DNA-binding transcription factor activity,http://purl.obolibrary.org/obo/GO_0003700
GO:0003785,molecular_function,actin monomer binding,http://purl.obolibrary.org/obo/GO_0003785
GO:0003779,molecular_function,actin binding,http://purl.obolibrary.org/obo/GO_0003779
GO:0000287,molecular_function,magnesium ion binding,http://purl.obolibrary.org/obo/GO_0000287
GO:0000295,molecular_function,adenine nucleotide transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0000295
GO:0097159,molecular_function,organic cyclic compound binding,http://purl.obolibrary.org/obo/GO_0097159
GO:1990837,molecular_function,sequence-specific double-stranded DNA binding,http://purl.obolibrary.org/obo/GO_1990837
GO:0000976,molecular_function,transcription cis-regulatory region binding,http://purl.obolibrary.org/obo/GO_0000976
GO:0010334,molecular_function,sesquiterpene synthase activity,http://purl.obolibrary.org/obo/GO_0010334
GO:0010333,molecular_function,terpene synthase activity,http://purl.obolibrary.org/obo/GO_0010333
GO:0009055,molecular_function,electron transfer activity,http://purl.obolibrary.org/obo/GO_0009055
GO:0034008,molecular_function,R-linalool synthase activity,http://purl.obolibrary.org/obo/GO_0034008
GO:0034007,molecular_function,S-linalool synthase activity,http://purl.obolibrary.org/obo/GO_0034007
GO:0000825,molecular_function,inositol tetrakisphosphate 6-kinase activity,http://purl.obolibrary.org/obo/GO_0000825
GO:0097367,molecular_function,carbohydrate derivative binding,http://purl.obolibrary.org/obo/GO_0097367
GO:0097599,molecular_function,xylanase activity,http://purl.obolibrary.org/obo/GO_0097599
GO:0009703,molecular_function,nitrate reductase (NADH) activity,http://purl.obolibrary.org/obo/GO_0009703
GO:0022803,molecular_function,passive transmembrane transporter activity,http://purl.obolibrary.org/obo/GO_0022803
